W,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0
-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.009369431421502e-245,2.5210206424814026e-146
-6.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2653260021424905e-232,1.7247787641532024e-136
-6.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0689239073216504e-219,5.154088223040423e-127
-6.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4e-323,2.1113639795842062e-207,6.873112943872484e-118
-6.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.781953388118026e-308,1.7461520850921434e-195,4.1754068672380186e-109
-6.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4956617800019913e-293,6.049141495095244e-184,1.1674519521707667e-100
-6.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84435597676938e-279,8.785162845100813e-173,1.4930149210363588e-92
-6.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.364522687050284e-265,5.356697252902464e-162,8.56967814259886e-85
-6.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14943424302258e-251,1.375030098863933e-151,2.1596785009734104e-77
-6.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.694459933684964e-238,1.4931122749091353e-141,2.3467513098728596e-70
-6.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.971143731322274e-225,6.915770106576117e-132,1.0860094245354571e-63
-6.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08e-322,1.9392539870507956e-212,1.3846685066248585e-122,2.1243404686057076e-57
-6.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6808824681804475e-307,2.635869532242896e-200,1.2214561569800377e-113,1.7490729919282554e-51
-6.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4311670298263434e-292,1.4995181886647803e-188,4.85342032568785e-105,6.048807192629448e-46
-6.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.197331567802693e-278,3.570817169408449e-177,8.839874342361384e-97,8.78050491568126e-41
-6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.989323386050946e-264,3.560110516652096e-166,7.406680628247616e-89,5.353422028583651e-36
-6.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1696386416659325e-250,1.4866545211368684e-155,2.819398889201442e-81,1.3742936002605667e-31
-6.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9152908786406432e-237,2.602096727631096e-145,4.773538575686948e-74,1.4947197763076695e-27
-6.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3126284540085715e-224,1.9115504482508536e-135,3.521602611975313e-67,6.992975022812899e-24
-6.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.194e-320,3.7653887663129675e-212,5.908246515053215e-126,1.1150619601754474e-60,1.4604083995726333e-20
-6.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.344732652623692e-305,4.521758959346565e-200,7.716899291773736e-117,1.501740501764367e-54,1.476485577218311e-17
-6.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3387909862081616e-291,2.27385169989985e-188,4.291712167826856e-108,8.568840652355531e-49,8.167333271978918e-15
-6.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2504453359697425e-276,4.790827950579984e-177,1.0289416446453628e-99,2.072398811657737e-43,2.6434885539796326e-12
-6.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0323249835271928e-262,4.233403561018961e-166,1.0829129537345548e-91,2.1351092125959116e-38,4.7177309930441e-10
-6.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5667456112467094e-249,1.571811788996475e-155,5.114628203201598e-84,9.47159062480524e-34,4.2606258533253576e-8
-6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.157644467890096e-236,2.4603223927283387e-145,1.1049585783599471e-76,1.8422912880917826e-29,1.882663190355584e-6
-6.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1216968205333905e-223,1.633124532456144e-135,1.0991510526210319e-69,1.6127709991747288e-25,4.098520939409209e-5
-6.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7289484e-317,7.909663042444575e-211,4.6428815319673295e-126,4.98560752685125e-63,6.55441987617538e-22,0.00045055396339369465
-6.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.714145100220823e-302,8.39226805910192e-199,5.740922730590876e-117,1.0108219217166948e-56,1.2723220774281914e-18,0.0026029526722928134
-6.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1296745472551992e-287,3.730686808274295e-187,3.1520554793561395e-108,8.976603978836749e-51,1.2023924372256815e-15,0.008457341897916259
-6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.967693265992543e-273,6.955342504039993e-176,7.852644674638799e-100,3.4411601258483715e-45,5.581497185288651e-13,0.017224096349890777
-6.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.434324461393123e-259,5.448300994485737e-165,8.996990377847727e-92,5.653942506243355e-40,1.2737724822806796e-10,0.025441338053016443
-6.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.375497256239123e-246,1.7990793256317274e-154,4.729491180968813e-84,3.982461613759197e-35,1.4209976355084614e-8,0.03155183135551118
-6.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.586052140997118e-233,2.5189314828432142e-144,1.1219462095422046e-76,1.2118473468130876e-30,7.695386922619781e-7,0.036127474440190786
-6.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.984655302409515e-220,1.51017312209676e-134,1.1754275809505153e-69,1.617877350906362e-26,2.027956792779751e-5,0.03976587618892554
-6.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0842942620356e-311,6.6745378956874496e-208,3.936588627601217e-125,5.339515295297975e-63,9.685754394431276e-23,0.0002654308885986965,0.042822471382481825
-5.992,0.0,0.0,0.0,0.0,0.0,0.0,9.522210132594963e-297,6.247910661039455e-196,4.5546520738436893e-116,1.0392401220612628e-56,2.6600828485770207e-19,0.0017971001933048114,0.04550169116698457
-5.964,0.0,0.0,0.0,0.0,0.0,0.0,3.499529346520895e-282,2.4486442308908623e-184,2.3902503642490277e-107,8.619976072657599e-51,3.4015726448878667e-16,0.006705604582959005,0.04786346368870397
-5.936,0.0,0.0,0.0,0.0,0.0,0.0,5.382237005832238e-268,4.019409336797453e-173,5.768011989986691e-99,3.0489698250601045e-45,2.0299966409888143e-13,0.015191410402741018,0.04995553086506511
-5.908,0.0,0.0,0.0,0.0,0.0,0.0,3.464155169039422e-254,2.7653892323463103e-162,6.386988320230736e-91,4.630248476529655e-40,5.629876614603974e-11,0.023984550836500716,0.05184227106517583
-5.88,0.0,0.0,0.0,0.0,0.0,0.0,9.330679550952134e-241,7.985132553258214e-152,3.192357798889445e-83,3.0603437871120665e-35,7.261911489224936e-9,0.030725290913486733,0.053569070393755025
-5.852,0.0,0.0,0.0,0.0,0.0,0.0,1.0517457707985039e-227,9.700351448978205e-142,7.047800093919499e-76,8.98323225201073e-31,4.4140195277078654e-7,0.03567353724325619,0.05515986150020929
-5.824,0.0,0.0,0.0,0.0,0.0,9.1182215783e-314,4.961238499792954e-215,4.979080763021265e-132,6.74543378795914e-69,1.1984427283938051e-26,1.2948205777502682e-5,0.039541730132005216,0.05663129233458522
-5.796,0.0,0.0,0.0,0.0,0.0,9.068725889656949e-299,9.793812095093651e-203,1.0879798236311045e-122,2.7643915604469344e-62,7.396035981661827e-23,0.00018873404281570316,0.042754103255291734,0.0579991647527611
-5.768,0.0,0.0,0.0,0.0,0.0,3.774536961711902e-284,8.09089737755855e-191,1.0245123951654031e-113,4.821341310392825e-56,2.1216176684299767e-19,0.0014164693219599726,0.04553766305457593,0.05927815948332785
-5.74,0.0,0.0,0.0,0.0,0.0,6.574494752734816e-270,2.797219954609069e-179,4.233031422627759e-105,3.576695968301958e-50,2.811278534977904e-16,0.005781296173357622,0.04797424863369815,0.060480686990979006
-5.712,0.0,0.0,0.0,0.0,0.0,4.7922825192102814e-256,4.0471078401875086e-168,7.844696472334418e-97,1.1342353239607498e-44,1.7091578542445585e-13,0.01404911708574863,0.0501255076300574,0.061616753646801456
-5.684,0.0,0.0,0.0,0.0,0.0,1.46185345957547e-242,2.4505140431302867e-157,6.647232882373475e-89,1.55487432677269e-39,4.780893900303473e-11,0.023228202107348588,0.05205955576799377,0.06269445960611637
-5.656,0.0,0.0,0.0,0.0,1.63e-322,1.8661510307127767e-229,6.209764030706311e-147,2.59318382527788e-81,9.380949953993831e-35,6.243984219832696e-9,0.03045993967710169,0.053822029933422416,0.06372054480789005
-5.628,0.0,0.0,0.0,0.0,2.309000989238465e-307,9.96945676807032e-217,6.585964465171496e-137,4.613219174919005e-74,2.5480038972218327e-30,3.888455476842559e-7,0.03570843227267426,0.05543851454404181,0.0647007694616134
-5.6,0.0,0.0,0.0,0.0,1.3959784074585987e-292,2.228837426899369e-204,2.9236741161481932e-127,3.66810898570835e-67,3.180710513186603e-26,1.1781823008459058e-5,0.03975604555171747,0.056928470182055026,0.06564013755205879
-5.572,0.0,0.0,0.0,0.0,3.5319542154863787e-278,2.085298799585545e-192,5.433456895890983e-118,1.2767473733848395e-60,1.8426168234429209e-22,0.00017722009522971332,0.04309106820257997,0.05830997091122783,0.06654302941483686
-5.544,0.0,0.0,0.0,0.0,3.7396733604135055e-264,8.164746607750002e-181,4.228591045384243e-109,1.9153475826221817e-54,4.934644812153062e-19,0.001365264276528506,0.045951965871606465,0.05959891836812011,0.06741329853193369
-5.516,0.0,0.0,0.0,0.0,1.6570490777311367e-250,1.3378408812501518e-169,1.3789125686290288e-100,1.227652256546861e-48,6.051096386379038e-16,0.005694305606166622,0.04843876245649615,0.06080830453244726,0.06825434105072806
-5.488,0.0,0.0,0.0,0.0,3.0727113075646517e-237,9.17400130698254e-159,1.886078653364405e-92,3.354048793750931e-43,3.3847361484325276e-13,0.014079148041020631,0.05062967729665119,0.06194852156263888,0.06906915126185897
-5.46,0.0,0.0,0.0,5.945127311245e-311,2.3844916013066148e-224,2.632785591902934e-148,1.0841975827857254e-84,3.920834222070478e-38,8.708434695161876e-11,0.023542263476445013,0.05259470755434091,0.0630280438995959,0.06986037966066418
-5.432,0.0,0.0,0.0,5.22097663029575e-296,7.743958366393684e-212,3.1622249160471177e-138,2.6284883668375663e-77,1.9816568082210304e-33,1.049863895251131e-8,0.031034605397229166,0.054377657308863875,0.06405399131686282,0.0706303831557554
-5.404,0.0,0.0,0.0,1.9187730262112536e-281,1.0525280595818336e-199,1.5897340999963228e-128,2.7041615106268636e-70,4.406595853707621e-29,6.056743215830311e-7,0.03643572647991486,0.056005923245883014,0.06503247330845759,0.07138126609224643
-5.376,0.0,0.0,0.0,2.951051151008383e-267,5.987244240310521e-188,3.345598156168979e-119,1.1928426920686017e-63,4.409858796894797e-25,1.7023822724871763e-5,0.04057706765784482,0.0575022138009576,0.06596878545418979,0.07211491514385102
-5.348,0.0,0.0,0.0,1.899376977922171e-253,1.4255371982751238e-176,2.948206318534529e-110,2.292358861998057e-57,2.02874759990268e-21,0.0002377405461013395,0.043976090700655744,0.058886654678954736,0.066867541642847,0.07283302892100334
-5.32,0.0,0.0,1.636403870974e-312,5.115957684738038e-240,1.4208714479069845e-165,1.0884144855500199e-101,1.9603077566715444e-51,4.3381176599454635e-18,0.0017062542895169988,0.04686808130669102,0.06017591943330619,0.06773277845872355,0.07353714295168322
-5.292,0.0,0.0,1.4370809287426325e-297,5.766657222114909e-227,5.9303321841265534e-155,1.6849429178556174e-93,7.622626534270828e-46,4.302576464274183e-15,0.0066800854998896155,0.049369724237280845,0.06138328561588488,0.06856803182841044,0.07422865084918702
-5.264,0.0,0.0,5.281452018184792e-283,2.7202128958027022e-214,1.037003043417906e-144,1.0956421929156796e-85,1.3653446348827263e-40,1.9644289277575707e-12,0.015692629828600094,0.05157245807981125,0.06251942065539556,0.0693764077518705,0.0749088213805855
-5.236,0.0,0.0,8.122822277529742e-269,5.369866490662768e-202,7.60467229555708e-135,3.001812322791061e-78,1.1234736918070009e-35,4.123412606674595e-10,0.025339368175290696,0.05354329018558448,0.06359314920414218,0.07016064925019205,0.07557881101967237
-5.208,0.0,1.7761047456e-313,5.22808065032714e-255,4.436152012816388e-190,2.342911199541007e-125,3.4841870863723445e-71,4.181385813300796e-31,4.0247178605778416e-8,0.03276540919736541,0.05532376030687613,0.06461194653248971,0.07092319039230574,0.07623967972732475
-5.18,0.0,2.0005546039073694e-298,1.4081850211820297e-241,1.5336724916282721e-178,3.0423537976233166e-116,1.729232716994717e-64,6.911372226211801e-27,1.8677277337066674e-6,0.038099477401362596,0.05694413451104164,0.06558222285884169,0.0716662007414511,0.07689240601034669
-5.152,7.0e-323,9.430039206324273e-284,1.5873036755474457e-228,2.218931325614442e-167,1.6746434686293702e-107,3.723877538529993e-58,5.011752620063916e-23,4.230743274179173e-5,0.04221031900163305,0.058430066772276974,0.06650951264070513,0.07239162296014705,0.0775378909384884
-5.124,1.6005038258576648e-307,1.8601923018399147e-269,7.487633366804358e-216,1.34351764930363e-156,3.945359077922021e-99,3.5506989485260254e-52,1.5913851637973943e-19,0.00048116625022134846,0.045584328205848616,0.0598027390594674,0.06739861114391414,0.07310120338332701,0.07817696526418945
-5.096,1.5918158510499066e-292,1.53561889306668e-255,1.478141306079793e-203,3.404373788591415e-146,4.038789056226979e-91,1.5327177283264386e-46,2.233722027714415e-16,0.002858038340218496,0.048441309865521,0.06107892502302057,0.06825368166003973,0.07379651513481116,0.07881039952172746
-5.068,6.625370730474759e-278,5.305060209027663e-242,1.2211780405426567e-191,3.610245592992631e-136,1.8336567732323114e-83,3.042725415104966e-41,1.4131284074823217e-13,0.00947991742519559,0.050910799255914074,0.062271960682946007,0.06907835611632307,0.07447898299368028,0.07943891053867083
-5.04,1.154007937015051e-263,7.669701601183944e-229,4.2222373395197144e-180,1.6023705073776784e-126,3.7736625540770714e-76,2.7804836023174422e-36,4.1282066159630926e-11,0.019556437406916715,0.053085225227489506,0.06339274803981078,0.06987582096337615,0.07514990669885378,0.08006316663873195
-5.012,8.41179457521249e-250,4.640319907261218e-216,6.109752713091693e-169,2.9768366140323763e-117,3.5708530435327657e-69,1.1540183928444712e-31,5.685566852865264e-9,0.0290368526444267,0.055024795916026645,0.06445041483113606,0.07064888563960912,0.07581047046844475,0.08068379266769775
-4.984,2.565959350036748e-236,1.174894110902844e-203,3.70043750793122e-158,2.315185473884907e-108,1.551606210991365e-62,2.1354179335140297e-27,3.73774285313521e-7,0.0359560555011663,0.0567712090354978,0.06545270701146952,0.07140003616936827,0.07646175475326585,0.08130137443104005
-4.956,3.2756096145143638e-223,1.2448899675039143e-191,9.381858360955081e-148,7.540336476596112e-100,3.0475381382524807e-56,1.7372043909434377e-23,1.1842922413173019e-5,0.04096811820975262,0.05835767001823702,0.06640623528215718,0.07213148365089601,0.07710475099342078,0.08191646251944446
-4.928,1.7499101647131066e-210,5.520072747162492e-180,9.959526278447805e-138,1.0290129955892984e-91,2.6491053260114377e-50,6.187078581282672e-20,0.0001842592967754939,0.04489233766761435,0.05981083829198082,0.0673166624167672,0.07284521025535205,0.07774037205376283,0.08252957586426331
-4.9,3.912196157111431e-198,1.0243314930430677e-168,4.428965441463711e-128,5.890330661628719e-84,1.0010602002938123e-44,9.716034787653319e-17,0.0014593058611258275,0.04812522884524808,0.06115155527886422,0.0681888646905987,0.07354299522692437,0.07836946051738473,0.0831412048910454
-4.872,3.6602162292439435e-186,7.954606310172083e-158,8.257512200914185e-119,1.4170860507670285e-76,1.6267196906299323e-39,6.847414949050592e-14,0.00623215379297563,0.050866100917189794,0.062396266857964226,0.06902706208007792,0.07422643785178472,0.07899279620961398,0.08375181419617789
-4.844,1.4330921428153674e-174,2.585117710729949e-147,6.464853520196781e-110,1.4378833610970505e-69,1.1330320924405436e-34,2.2179987617755565e-11,0.01567754212514179,0.05323999089775319,0.06355831802414029,0.06983492953106107,0.07489698395223107,0.07961110299653575,0.08436184508010497
-4.816,2.3481332636883713e-163,3.515825693625663e-137,2.131399173891516e-101,6.191820619167876e-63,3.3971552109482526e-30,3.375674236967156e-9,0.026448367395797114,0.05532829461447347,0.06464876534474585,0.07061569099685391,0.07555594570173507,0.08022505477590502,0.08497171777570443
-4.788,1.6100991536875894e-152,2.001074651346984e-127,2.9741490422944887e-93,1.1434072666577239e-56,4.438089019627372e-26,2.4479091256724e-7,0.034908487471953596,0.05718723615878334,0.06567686348403197,0.07137218441865734,0.07620451739058434,0.08083528061103157,0.08558183337643888
-4.76,4.620231756973413e-142,4.76644760613755e-118,1.7717760812800147e-85,9.200906109135712e-51,2.576090098395465e-22,8.538119336157559e-6,0.04086099165000465,0.05885948327911353,0.0666504089804232,0.07210691735164942,0.07684378946235972,0.08144236934030538,0.08619257566372099
